TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,MES_ID,VENTA_TOTAL,escuelas,supermercados,restaurantes,comida_rapida,Meta_venta
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202302,965614.57,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202306,1149694.09,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202310,1111325.25,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202405,1293021.27,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202406,1221027.89,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202402,1039697.7,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202309,1256773.8,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202303,1029027.49,0,0,0,0,480000
671,1,C,Base,114.21,13.0,9.0,25.67863,-100.26725,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,202401,1052996.03,0,0,0,0,480000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202311,718412.94,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202404,1091646.77,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202307,1201924.21,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202403,1074517.01,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202302,774974.2,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202308,1100657.93,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202407,1226968.57,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202303,954205.07,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202411,970986.89,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202405,1278277.73,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202305,1174246.35,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202312,910429.65,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202401,675991.73,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202301,908895.32,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202309,955906.81,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202306,1240635.67,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202310,697894.48,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202412,455921.11,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202406,1181152.04,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202402,931640.47,0,0,0,0,490000
674,1,C,Hogar,114.34,13.0,9.0,25.69528,-100.20643,Hogar Reunión,UT_DENSIDAD,TRAIN,202304,1052053.05,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202405,2255244.04,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202301,1466064.24,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202304,1585648.43,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202411,1923095.04,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202303,1706166.25,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202403,1870862.52,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202307,1912741.09,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202308,1934551.48,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202401,1700787.48,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202306,1895771.38,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202412,858253.79,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202407,1953779.1,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202402,1742012.02,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202404,1907501.62,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202406,1933754.04,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202302,1516148.59,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202309,2066813.87,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202311,1718971.29,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202310,1867414.28,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202305,1870504.36,0,0,0,0,490000
281,1,BC,Hogar,121.54,13.0,8.0,25.69659,-100.25507,Hogar Reunión,UT_DENSIDAD,TRAIN,202312,1730318.88,0,0,0,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202403,559223.24,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202306,514559.45,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202303,635286.91,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202308,316442.54,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202307,546404.26,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202309,569041.18,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202310,458162.04,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202302,575632.98,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202405,705727.39,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202402,552205.64,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202301,584345.31,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202412,216088.8,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202406,538895.62,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202304,647627.42,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202401,598653.98,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202305,718189.73,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202404,589998.22,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202407,580143.23,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202312,521578.22,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202411,539181.55,0,1,1,0,490000
677,1,C,Hogar,110.81,13.0,9.0,25.68325,-100.23067,Parada Técnica,UT_DENSIDAD,TRAIN,202311,465070.79,0,1,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202402,526633.29,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202310,612482.47,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202404,567156.02,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202411,838838.1,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202406,709103.86,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202405,676786.65,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202403,532584.1,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202309,66216.42,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202412,404573.24,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202407,741631.34,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202312,552677.88,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202401,536365.41,0,0,1,0,490000
834,1,C,Hogar,101.33,13.0,9.0,25.70647,-100.22508,Hogar Reunión,UT_DENSIDAD,TRAIN,202311,651524.65,0,0,1,0,490000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202307,638486.74,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202301,360221.84,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202412,473698.99,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202407,932528.47,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202306,619355.4,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202411,932411.37,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202403,860000.2,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202305,617326.61,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202401,782232.99,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202309,851514.64,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202404,870563.78,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202405,973377.69,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202312,663282.02,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202402,745226.48,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202302,329962.3,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202303,541882.24,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202310,674452.29,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202304,535650.44,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202311,660317.61,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202406,875586.9,0,0,0,0,420000
792,1,C,Peatonal,87.25,10.0,4.5,25.67762,-100.25978,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,202308,654308.01,0,0,0,0,420000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202402,1027434.99,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202303,877180.76,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202411,982670.11,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202307,1127403.95,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202404,1137818.57,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202304,911418.46,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202305,982114.72,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202309,1231798.36,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202308,1135962.17,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202412,470030.16,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202401,1124793.81,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202403,1080504.9,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202311,963891.96,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202306,1083007.94,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202406,1217768.28,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202407,1268503.77,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202301,801930.78,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202302,759312.77,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202310,1088331.76,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202405,1346803.16,0,0,0,0,480000
164,1,CD,Base,18.72,12.0,9.0,25.73369,-100.19908,Hogar Reunión,UT_GAS_URBANA,TRAIN,202312,1182969.27,0,0,0,0,480000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202401,1106119.1,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202412,529670.05,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202310,1136366.73,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202301,1022820.82,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202307,1299273.85,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202404,1132037.86,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202306,1306278.5,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202308,1492958.36,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202406,1187301.73,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202302,966655.21,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202311,992838.78,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202305,1200157.6,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202411,1077145.43,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202403,1189572.93,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202312,1124253.68,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202405,1314809.94,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202402,1060048.96,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202303,1099014.85,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202304,1094259.94,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202309,1398956.43,0,0,0,2,490000
231,1,CD,Hogar,116.5,13.0,9.0,25.70295,-100.25852,Hogar Reunión,UT_GAS_URBANA,TRAIN,202407,1168114.1,0,0,0,2,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202308,684012.15,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202312,716671.12,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202309,779648.57,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202310,626205.24,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202412,439579.41,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202311,691669.87,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202402,638309.52,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202403,718300.7,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202411,915604.83,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202307,640599.74,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202306,103314.02,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202407,806449.16,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202405,990380.3,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202404,767821.51,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202406,927262.31,0,1,0,0,490000
823,1,C,Hogar,108.66,13.0,9.0,25.66404,-100.23363,Hogar Reunión,UT_DENSIDAD,TRAIN,202401,796567.06,0,1,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202312,501621.99,0,0,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202406,736224.04,0,0,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202412,448360.54,0,0,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202405,755421.25,0,0,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202403,556377.92,0,0,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202404,565633.25,0,0,0,0,490000
824,1,C,Hogar,97.92,13.0,9.0,25.7371,-100.16613,Hogar Reunión,UT_DENSIDAD,TRAIN,202411,861361.84,0,0,0,0,490000
